IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_NUMERIC_LOWER,VALUE_NUMERIC_UPPER,DIM_PUBLISH_STATE_CODE
AC597B1,Maternal mortality ratio,MDG_0000000026,642,Romania,2003,YEAR,RATE_PER_100000,48.16796,40.51289,57.43331,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,643,Russian Federation,2003,YEAR,RATE_PER_100000,41.5454,35.65416,48.52575,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,646,Rwanda,2003,YEAR,RATE_PER_100000,714.98789,584.59796,865.80931,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,682,Saudi Arabia,2003,YEAR,RATE_PER_100000,19.75151,14.5002,27.03844,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,729,Sudan,2003,YEAR,RATE_PER_100000,597.70928,471.61107,772.08979,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,955,South-East Asia,2003,YEAR,RATE_PER_100000,312.49661,284.68061,352.7118,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,686,Senegal,2003,YEAR,RATE_PER_100000,564.80354,461.51668,684.22963,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,702,Singapore,2003,YEAR,RATE_PER_100000,14.34591,11.48221,18.59832,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,90,Solomon Islands,2003,YEAR,RATE_PER_100000,156.94917,109.91417,222.04384,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,694,Sierra Leone,2003,YEAR,RATE_PER_100000,1450.5871,1146.02528,1796.88485,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,222,El Salvador,2003,YEAR,RATE_PER_100000,39.09701,33.91767,44.58602,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,706,Somalia,2003,YEAR,RATE_PER_100000,1094.15223,586.60729,1854.37092,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,688,Serbia,2003,YEAR,RATE_PER_100000,14.42046,11.56547,17.77607,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,728,South Sudan,2003,YEAR,RATE_PER_100000,1403.82776,1081.10862,1829.71991,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,678,Sao Tome and Principe,2003,YEAR,RATE_PER_100000,166.33485,109.92736,245.15134,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,740,Suriname,2003,YEAR,RATE_PER_100000,249.93708,198.77907,338.39292,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,703,Slovakia,2003,YEAR,RATE_PER_100000,8.28518,6.62071,10.10345,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,705,Slovenia,2003,YEAR,RATE_PER_100000,8.78605,7.2425,10.60524,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,752,Sweden,2003,YEAR,RATE_PER_100000,5.59969,4.9487,6.34742,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,748,Eswatini,2003,YEAR,RATE_PER_100000,660.23639,491.80348,881.8486,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,690,Seychelles,2003,YEAR,RATE_PER_100000,34.15615,19.16054,62.81126,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,760,Syrian Arab Republic,2003,YEAR,RATE_PER_100000,23.70874,18.3325,30.29434,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,148,Chad,2003,YEAR,RATE_PER_100000,1255.22991,1015.7221,1553.45452,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,768,Togo,2003,YEAR,RATE_PER_100000,457.51516,347.71485,592.43935,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,764,Thailand,2003,YEAR,RATE_PER_100000,39.68125,35.48344,43.93995,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,762,Tajikistan,2003,YEAR,RATE_PER_100000,49.24886,37.36132,65.31713,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,795,Turkmenistan,2003,YEAR,RATE_PER_100000,19.72582,16.48175,23.70545,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,626,Timor-Leste,2003,YEAR,RATE_PER_100000,649.71813,515.94969,847.03641,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,776,Tonga,2003,YEAR,RATE_PER_100000,93.77125,50.03561,183.88172,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,780,Trinidad and Tobago,2003,YEAR,RATE_PER_100000,64.61299,55.16191,75.48378,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,788,Tunisia,2003,YEAR,RATE_PER_100000,59.62745,48.84393,77.67951,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,792,Türkiye,2003,YEAR,RATE_PER_100000,28.49872,23.58312,34.93076,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,834,United Republic of Tanzania,2003,YEAR,RATE_PER_100000,625.10997,510.77531,755.29536,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,800,Uganda,2003,YEAR,RATE_PER_100000,448.6293,364.16948,547.57536,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,804,Ukraine,2003,YEAR,RATE_PER_100000,24.97282,21.30034,29.3304,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,858,Uruguay,2003,YEAR,RATE_PER_100000,22.32583,19.86442,24.98193,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,840,United States of America,2003,YEAR,RATE_PER_100000,13.17497,12.77762,13.59137,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,860,Uzbekistan,2003,YEAR,RATE_PER_100000,42.90228,36.12094,51.09914,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,670,Saint Vincent and the Grenadines,2003,YEAR,RATE_PER_100000,61.1682,44.42742,81.79567,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,862,Venezuela (Bolivarian Republic of),2003,YEAR,RATE_PER_100000,108.68434,92.67964,126.03155,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,704,Viet Nam,2003,YEAR,RATE_PER_100000,69.81921,54.9879,90.84484,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,548,Vanuatu,2003,YEAR,RATE_PER_100000,96.73306,51.19951,179.82771,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,958,Western Pacific,2003,YEAR,RATE_PER_100000,63.46688,59.31162,68.17351,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,882,Samoa,2003,YEAR,RATE_PER_100000,63.63342,32.7925,120.05662,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,887,Yemen,2003,YEAR,RATE_PER_100000,222.32537,172.34441,291.00615,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,710,South Africa,2003,YEAR,RATE_PER_100000,205.03679,184.15875,228.84884,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,894,Zambia,2003,YEAR,RATE_PER_100000,308.1953,259.86485,366.04181,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,716,Zimbabwe,2003,YEAR,RATE_PER_100000,533.89887,466.778,632.16044,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,4,Afghanistan,2004,YEAR,RATE_PER_100000,1114.88723,806.66182,1460.3661,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,953,Africa,2004,YEAR,RATE_PER_100000,712.52346,659.2723,771.82311,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,24,Angola,2004,YEAR,RATE_PER_100000,594.19216,420.01468,850.74146,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,8,Albania,2004,YEAR,RATE_PER_100000,10.6316,8.20793,13.6921,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,954,Americas,2004,YEAR,RATE_PER_100000,65.98718,63.81465,68.53098,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,784,United Arab Emirates,2004,YEAR,RATE_PER_100000,13.14346,7.76199,22.14543,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,32,Argentina,2004,YEAR,RATE_PER_100000,73.30911,66.13911,82.25741,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,51,Armenia,2004,YEAR,RATE_PER_100000,41.58858,34.40665,48.67981,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,28,Antigua and Barbuda,2004,YEAR,RATE_PER_100000,43.3603,28.09664,64.1415,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,36,Australia,2004,YEAR,RATE_PER_100000,5.11737,4.31913,5.98599,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,40,Austria,2004,YEAR,RATE_PER_100000,5.48865,4.49673,6.49179,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,31,Azerbaijan,2004,YEAR,RATE_PER_100000,46.81153,37.41529,56.66391,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,108,Burundi,2004,YEAR,RATE_PER_100000,739.56276,577.16788,937.67018,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,56,Belgium,2004,YEAR,RATE_PER_100000,6.93755,5.93847,8.21306,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,204,Benin,2004,YEAR,RATE_PER_100000,519.95174,427.94404,639.15031,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,854,Burkina Faso,2004,YEAR,RATE_PER_100000,438.34771,350.95117,543.64305,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,50,Bangladesh,2004,YEAR,RATE_PER_100000,371.69461,289.17683,478.00032,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,100,Bulgaria,2004,YEAR,RATE_PER_100000,15.12295,12.46026,18.06431,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,48,Bahrain,2004,YEAR,RATE_PER_100000,21.7697,17.94485,26.36286,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,44,Bahamas,2004,YEAR,RATE_PER_100000,72.48042,58.25055,91.99627,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,70,Bosnia and Herzegovina,2004,YEAR,RATE_PER_100000,11.33485,7.38124,15.73293,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,112,Belarus,2004,YEAR,RATE_PER_100000,10.79673,8.49108,13.64707,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,84,Belize,2004,YEAR,RATE_PER_100000,79.54213,69.34071,90.97391,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,68,Bolivia (Plurinational State of),2004,YEAR,RATE_PER_100000,235.55935,192.89106,290.27486,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,76,Brazil,2004,YEAR,RATE_PER_100000,69.77313,66.40332,73.32352,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,52,Barbados,2004,YEAR,RATE_PER_100000,42.72807,30.7419,56.4907,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,96,Brunei Darussalam,2004,YEAR,RATE_PER_100000,46.14496,34.3205,61.49373,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,64,Bhutan,2004,YEAR,RATE_PER_100000,196.5206,157.94839,248.31095,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,72,Botswana,2004,YEAR,RATE_PER_100000,196.19945,168.41685,231.96853,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,140,Central African Republic,2004,YEAR,RATE_PER_100000,1217.48678,775.70739,1865.30945,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,124,Canada,2004,YEAR,RATE_PER_100000,10.65891,9.2261,12.52306,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,756,Switzerland,2004,YEAR,RATE_PER_100000,8.94237,7.33772,10.69868,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,152,Chile,2004,YEAR,RATE_PER_100000,28.76468,25.34867,32.80016,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,156,China,2004,YEAR,RATE_PER_100000,48.77667,44.24399,54.45177,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,384,Côte d'Ivoire,2004,YEAR,RATE_PER_100000,536.08183,426.44578,674.96599,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,120,Cameroon,2004,YEAR,RATE_PER_100000,555.62467,459.26285,671.56674,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,180,Democratic Republic of the Congo,2004,YEAR,RATE_PER_100000,643.32966,501.10443,821.08996,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,178,Congo,2004,YEAR,RATE_PER_100000,541.07265,421.84658,692.03583,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,170,Colombia,2004,YEAR,RATE_PER_100000,82.35472,78.75091,86.45095,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,174,Comoros,2004,YEAR,RATE_PER_100000,374.41507,255.15079,560.13748,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,132,Cabo Verde,2004,YEAR,RATE_PER_100000,73.65291,53.60764,102.01509,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,188,Costa Rica,2004,YEAR,RATE_PER_100000,31.82975,29.28337,34.75273,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,192,Cuba,2004,YEAR,RATE_PER_100000,41.21648,38.27711,44.2436,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,196,Cyprus,2004,YEAR,RATE_PER_100000,32.02489,19.13675,53.05886,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,203,Czechia,2004,YEAR,RATE_PER_100000,5.7283,4.56991,7.03957,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,276,Germany,2004,YEAR,RATE_PER_100000,6.87104,5.94697,7.76757,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,262,Djibouti,2004,YEAR,RATE_PER_100000,393.78531,208.77615,770.72102,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,208,Denmark,2004,YEAR,RATE_PER_100000,7.4246,6.47159,8.30171,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,214,Dominican Republic,2004,YEAR,RATE_PER_100000,81.48957,77.47468,85.75239,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,12,Algeria,2004,YEAR,RATE_PER_100000,136.83983,92.60727,210.37909,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,218,Ecuador,2004,YEAR,RATE_PER_100000,94.20378,83.88612,104.06344,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,818,Egypt,2004,YEAR,RATE_PER_100000,62.58319,54.10337,73.166,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,957,Eastern Mediterranean,2004,YEAR,RATE_PER_100000,314.97563,268.23626,370.31807,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,232,Eritrea,2004,YEAR,RATE_PER_100000,575.06357,444.90459,736.25918,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,724,Spain,2004,YEAR,RATE_PER_100000,4.55348,4.00978,5.21714,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,233,Estonia,2004,YEAR,RATE_PER_100000,15.06184,11.30358,19.68986,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,231,Ethiopia,2004,YEAR,RATE_PER_100000,900.37818,743.83246,1084.32668,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,956,Europe,2004,YEAR,RATE_PER_100000,21.0419,19.9384,22.2713,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,246,Finland,2004,YEAR,RATE_PER_100000,7.26304,5.94041,8.79521,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,242,Fiji,2004,YEAR,RATE_PER_100000,46.39742,41.31584,52.0255,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,250,France,2004,YEAR,RATE_PER_100000,8.87818,8.36254,9.43201,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,583,Micronesia (Federated States of),2004,YEAR,RATE_PER_100000,62.48632,32.37194,120.53291,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,266,Gabon,2004,YEAR,RATE_PER_100000,226.96554,171.83268,304.63745,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,826,United Kingdom of Great Britain and Northern Ireland,2004,YEAR,RATE_PER_100000,11.06449,10.39734,11.8095,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,268,Georgia,2004,YEAR,RATE_PER_100000,50.12504,42.27511,57.88622,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,288,Ghana,2004,YEAR,RATE_PER_100000,420.372,326.52219,550.3251,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,324,Guinea,2004,YEAR,RATE_PER_100000,887.22041,732.58213,1079.07801,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,1,World,2004,YEAR,RATE_PER_100000,304.78249,288.175,323.10218,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,270,Gambia,2004,YEAR,RATE_PER_100000,744.8982,575.1633,986.75956,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,624,Guinea-Bissau,2004,YEAR,RATE_PER_100000,1007.82697,728.83512,1383.74914,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,226,Equatorial Guinea,2004,YEAR,RATE_PER_100000,285.58294,192.64248,419.23843,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,300,Greece,2004,YEAR,RATE_PER_100000,3.37581,2.49153,4.32957,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,308,Grenada,2004,YEAR,RATE_PER_100000,40.93485,26.84354,58.71207,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,320,Guatemala,2004,YEAR,RATE_PER_100000,140.07655,132.37778,147.09131,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,328,Guyana,2004,YEAR,RATE_PER_100000,171.66481,149.04246,197.55876,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,340,Honduras,2004,YEAR,RATE_PER_100000,71.97826,63.18381,80.1316,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,191,Croatia,2004,YEAR,RATE_PER_100000,9.72103,7.9183,12.34984,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,332,Haiti,2004,YEAR,RATE_PER_100000,429.12925,336.80872,554.60025,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,348,Hungary,2004,YEAR,RATE_PER_100000,13.02964,10.51945,15.95066,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,360,Indonesia,2004,YEAR,RATE_PER_100000,284.09328,209.35424,385.3969,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,356,India,2004,YEAR,RATE_PER_100000,301.25328,268.8822,353.35785,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,372,Ireland,2004,YEAR,RATE_PER_100000,7.98283,6.55154,9.5365,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,364,Iran (Islamic Republic of),2004,YEAR,RATE_PER_100000,37.96192,33.27382,43.27122,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,368,Iraq,2004,YEAR,RATE_PER_100000,118.45936,91.03195,150.42068,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,352,Iceland,2004,YEAR,RATE_PER_100000,4.27065,2.6446,6.15644,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,376,Israel,2004,YEAR,RATE_PER_100000,4.23622,3.5681,5.02029,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,380,Italy,2004,YEAR,RATE_PER_100000,7.89939,7.05008,8.83848,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,388,Jamaica,2004,YEAR,RATE_PER_100000,81.77084,75.62236,88.50401,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,400,Jordan,2004,YEAR,RATE_PER_100000,58.78852,46.30718,74.54615,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,392,Japan,2004,YEAR,RATE_PER_100000,7.32104,6.69363,8.01358,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,398,Kazakhstan,2004,YEAR,RATE_PER_100000,35.98777,32.22166,40.0553,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,404,Kenya,2004,YEAR,RATE_PER_100000,504.09484,421.64275,607.86283,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,417,Kyrgyzstan,2004,YEAR,RATE_PER_100000,84.50026,73.59408,95.88273,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,116,Cambodia,2004,YEAR,RATE_PER_100000,446.72474,366.89377,540.46638,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,296,Kiribati,2004,YEAR,RATE_PER_100000,116.13476,63.91777,185.44102,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,410,Republic of Korea,2004,YEAR,RATE_PER_100000,12.77184,12.00732,13.68824,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,414,Kuwait,2004,YEAR,RATE_PER_100000,9.79571,8.0812,11.82003,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,418,Lao People's Democratic Republic,2004,YEAR,RATE_PER_100000,470.93568,379.14821,588.14852,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,422,Lebanon,2004,YEAR,RATE_PER_100000,24.59849,18.7318,30.25505,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,430,Liberia,2004,YEAR,RATE_PER_100000,699.78903,572.64539,866.2598,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,434,Libya,2004,YEAR,RATE_PER_100000,49.47804,24.96407,95.48728,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,662,Saint Lucia,2004,YEAR,RATE_PER_100000,83.44048,60.24799,115.26349,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,144,Sri Lanka,2004,YEAR,RATE_PER_100000,48.09901,39.07568,59.13351,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,426,Lesotho,2004,YEAR,RATE_PER_100000,554.82605,457.51081,687.90907,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,440,Lithuania,2004,YEAR,RATE_PER_100000,12.03094,9.31645,15.03332,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,442,Luxembourg,2004,YEAR,RATE_PER_100000,10.47353,7.09971,15.4079,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,428,Latvia,2004,YEAR,RATE_PER_100000,31.14076,23.99164,39.06043,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,504,Morocco,2004,YEAR,RATE_PER_100000,209.06679,172.52579,252.80089,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,498,Republic of Moldova,2004,YEAR,RATE_PER_100000,28.23497,23.96135,32.7655,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,450,Madagascar,2004,YEAR,RATE_PER_100000,597.78488,497.29255,720.55094,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,462,Maldives,2004,YEAR,RATE_PER_100000,78.96767,53.2994,115.9145,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,484,Mexico,2004,YEAR,RATE_PER_100000,52.6147,48.73652,57.8024,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,807,North Macedonia,2004,YEAR,RATE_PER_100000,9.0776,6.90929,11.50265,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,466,Mali,2004,YEAR,RATE_PER_100000,562.67112,476.32888,667.32267,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,470,Malta,2004,YEAR,RATE_PER_100000,8.40827,5.54114,12.6212,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,104,Myanmar,2004,YEAR,RATE_PER_100000,325.75431,255.37169,409.93914,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,499,Montenegro,2004,YEAR,RATE_PER_100000,9.38755,5.60285,14.46239,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,496,Mongolia,2004,YEAR,RATE_PER_100000,100.95142,88.75562,114.5434,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,508,Mozambique,2004,YEAR,RATE_PER_100000,419.90708,346.23826,510.92192,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,478,Mauritania,2004,YEAR,RATE_PER_100000,657.05256,515.41619,857.53073,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,480,Mauritius,2004,YEAR,RATE_PER_100000,45.7382,36.17134,57.24126,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,454,Malawi,2004,YEAR,RATE_PER_100000,386.0412,314.52559,487.93445,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,458,Malaysia,2004,YEAR,RATE_PER_100000,32.54548,29.91796,34.59929,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,516,Namibia,2004,YEAR,RATE_PER_100000,401.82994,329.15702,494.45836,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,562,Niger,2004,YEAR,RATE_PER_100000,801.33791,653.83336,978.95487,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,566,Nigeria,2004,YEAR,RATE_PER_100000,1088.14763,859.87009,1353.22724,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,558,Nicaragua,2004,YEAR,RATE_PER_100000,165.50451,134.36814,204.39129,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,528,Netherlands (Kingdom of the),2004,YEAR,RATE_PER_100000,11.0667,9.99315,12.32526,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,578,Norway,2004,YEAR,RATE_PER_100000,5.53192,4.57843,6.68321,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,524,Nepal,2004,YEAR,RATE_PER_100000,391.70654,312.11631,495.2238,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,554,New Zealand,2004,YEAR,RATE_PER_100000,11.50959,9.87927,13.22347,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,512,Oman,2004,YEAR,RATE_PER_100000,20.42604,18.20074,23.00458,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,586,Pakistan,2004,YEAR,RATE_PER_100000,333.67298,242.79766,459.0635,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,591,Panama,2004,YEAR,RATE_PER_100000,58.95152,54.89691,62.26897,PUBLISHED
AC597B1,Maternal mortality ratio,MDG_0000000026,604,Peru,2004,YEAR,RATE_PER_100000,101.33705,97.99668,104.87117,PUBLISHED
